Date,Close
2013-09-18,71.6572494506836
2013-09-19,71.82890319824219
2013-09-20,71.5824203491211
2013-09-23,71.43738555908203
2013-09-24,71.43738555908203
2013-09-25,71.19271087646484
2013-09-26,71.74549102783203
2013-09-27,71.65486145019531
2013-09-30,71.48269653320312
2013-10-01,72.20770263671875
2013-10-02,72.18049621582031
2013-10-03,71.3377456665039
2013-10-04,71.95394897460938
2013-10-07,71.3558349609375
2013-10-08,69.9783935546875
2013-10-09,69.76092529296875
2013-10-10,71.23802947998047
2013-10-11,71.7999038696289
2013-10-14,72.3073501586914
2013-10-15,72.02645874023438
2013-10-16,72.8420639038086
2013-10-17,73.25892639160156
2013-10-18,74.44607543945312
2013-10-21,74.60917663574219
2013-10-22,74.7179183959961
2013-10-23,74.26480865478516
2013-10-24,74.59102630615234
2013-10-25,75.12576293945312
2013-10-28,75.14387512207031
2013-10-29,75.27071380615234
2013-10-30,75.1982192993164
2013-10-31,75.0260238647461
2013-11-01,75.04417419433594
2013-11-04,75.15290069580078
2013-11-05,75.23448181152344
2013-11-06,75.21636962890625
2013-11-07,73.80262756347656
2013-11-08,74.79949951171875
2013-11-11,74.68167877197266
2013-11-12,74.79949951171875
2013-11-13,75.70570373535156
2013-11-14,75.9413070678711
2013-11-15,76.0863265991211
2013-11-18,75.34322357177734
2013-11-19,75.12576293945312
2013-11-20,74.94446563720703
2013-11-21,75.70570373535156
2013-11-22,76.11351776123047
2013-11-25,76.29473876953125
2013-11-26,76.69348907470703
2013-11-27,77.22817993164062
2013-11-29,77.69036865234375
2013-12-02,77.4637680053711
2013-12-03,77.40036010742188
2013-12-04,77.47284698486328
2013-12-05,77.37315368652344
2013-12-06,77.9350357055664
2013-12-09,78.2521743774414
2013-12-10,78.19783020019531
2013-12-11,77.1919174194336
2013-12-12,76.9925537109375
2013-12-13,76.89283752441406
2013-12-16,77.31877136230469
2013-12-17,77.16471099853516
2013-12-18,78.0618896484375
2013-12-19,77.84439849853516
2013-12-20,78.63715362548828
2013-12-23,79.46444702148438
2013-12-24,79.5007553100586
2013-12-26,79.764404296875
2013-12-27,79.56439208984375
2013-12-30,79.44623565673828
2013-12-31,79.96439361572266
2014-01-02,79.33714294433594
2014-01-03,78.764404296875
2014-01-06,78.47350311279297
2014-01-07,79.20077514648438
2014-01-08,79.37348175048828
2014-01-09,79.10985565185547
2014-01-10,79.36441802978516
2014-01-13,78.19168853759766
2014-01-14,79.6825942993164
2014-01-15,80.33712768554688
2014-01-16,80.34624481201172
2014-01-17,79.89166259765625
2014-01-21,80.50081634521484
2014-01-22,80.70986938476562
2014-01-23,80.43714141845703
2014-01-24,78.8553237915039
2014-01-27,78.09165954589844
2014-01-28,78.04621124267578
2014-01-29,77.20984649658203
2014-01-30,78.63715362548828
2014-01-31,78.42803192138672
2014-02-03,76.62802124023438
2014-02-04,77.191650390625
2014-02-05,76.99165344238281
2014-02-06,77.97349548339844
2014-02-07,79.36441802978516
2014-02-10,79.81897735595703
2014-02-11,80.72805786132812
2014-02-12,80.88257598876953
2014-02-13,81.48263549804688
2014-02-14,81.64625549316406
2014-02-18,82.0462417602539
2014-02-19,81.48263549804688
2014-02-20,81.86443328857422
2014-02-21,81.75535583496094
2014-02-24,82.19171905517578
2014-02-25,82.10079956054688
2014-02-26,82.02806091308594
2014-02-27,82.56026458740234
2014-02-28,82.46898651123047
2014-03-03,81.85734558105469
2014-03-04,82.89804077148438
2014-03-05,83.1262435913086
2014-03-06,83.05325317382812
2014-03-07,82.6424331665039
2014-03-10,82.71546173095703
2014-03-11,82.35944366455078
2014-03-12,82.66983032226562
2014-03-13,81.50135803222656
2014-03-14,80.94451904296875
2014-03-17,81.65653228759766
2014-03-18,82.6424331665039
2014-03-19,82.19512939453125
2014-03-20,82.4233169555664
2014-03-21,81.4315185546875
2014-03-24,80.71785736083984
2014-03-25,80.98320770263672
2014-03-26,79.94015502929688
2014-03-27,79.4918212890625
2014-03-28,79.64738464355469
2014-03-31,80.21463775634766
2014-04-01,81.6236801147461
2014-04-02,81.8341064453125
2014-04-03,81.18451690673828
2014-04-04,79.02518463134766
2014-04-07,78.27490234375
2014-04-08,78.99771881103516
2014-04-09,80.35187530517578
2014-04-10,77.86316680908203
2014-04-11,76.95738983154297
2014-04-14,77.56122589111328
2014-04-15,77.81744384765625
2014-04-16,78.851318359375
2014-04-17,78.86963653564453
2014-04-21,79.45518493652344
2014-04-22,80.0865249633789
2014-04-23,79.38200378417969
2014-04-24,80.14140319824219
2014-04-25,78.8604736328125
2014-04-28,79.11669158935547
2014-04-29,79.74798583984375
2014-04-30,79.95842742919922
2014-05-01,80.19632720947266
2014-05-02,80.04994201660156
2014-05-05,80.47081756591797
2014-05-06,79.42774963378906
2014-05-07,79.19904327392578
2014-05-08,79.12582397460938
2014-05-09,79.4186019897461
2014-05-12,80.72702026367188
2014-05-13,80.78192138671875
2014-05-14,80.36103820800781
2014-05-15,79.7297134399414
2014-05-16,80.25119018554688
2014-05-19,80.80934143066406
2014-05-20,80.51656341552734
2014-05-21,81.28512573242188
2014-05-22,81.64195251464844
2014-05-23,82.23668670654297
2014-05-27,83.26144409179688
2014-05-28,83.00525665283203
2014-05-29,83.53596496582031
2014-05-30,83.54510498046875
2014-06-02,83.46273803710938
2014-06-03,83.4261703491211
2014-06-04,83.73725128173828
2014-06-05,84.44175720214844
2014-06-06,84.92666625976562
2014-06-09,84.86264038085938
2014-06-10,85.009033203125
2014-06-11,84.9907455444336
2014-06-12,84.22216796875
2014-06-13,84.46918487548828
2014-06-16,84.54239654541016
2014-06-17,84.58811950683594
2014-06-18,85.06392669677734
2014-06-19,85.009033203125
2014-06-20,85.10901641845703
2014-06-23,85.12736511230469
2014-06-24,85.04476928710938
2014-06-25,85.58607482910156
2014-06-26,85.6319580078125
2014-06-27,86.00808715820312
2014-06-30,86.15489959716797
2014-07-01,87.09983825683594
2014-07-02,87.24662017822266
2014-07-03,87.79707336425781
2014-07-07,87.53102111816406
2014-07-08,86.47599792480469
2014-07-09,87.11817169189453
2014-07-10,86.84293365478516
2014-07-11,87.4025650024414
2014-07-14,87.92546844482422
2014-07-15,87.62274932861328
2014-07-16,87.97138214111328
2014-07-17,86.80624389648438
2014-07-18,88.182373046875
2014-07-21,88.07229614257812
2014-07-22,88.63192749023438
2014-07-23,89.2007064819336
2014-07-24,89.09982299804688
2014-07-25,88.75115966796875
2014-07-28,88.7786865234375
2014-07-29,88.62274932861328
2014-07-30,88.97135162353516
2014-07-31,87.17321014404297
2014-08-01,86.85211181640625
2014-08-04,87.44843292236328
2014-08-05,86.77873229980469
2014-08-06,86.71450805664062
2014-08-07,86.43927764892578
2014-08-08,87.06311798095703
2014-08-11,87.57686614990234
2014-08-12,87.54021453857422
2014-08-13,88.4667739868164
2014-08-14,88.92547607421875
2014-08-15,89.35667419433594
2014-08-18,90.04473114013672
2014-08-19,90.54931640625
2014-08-20,90.54931640625
2014-08-21,90.73281860351562
2014-08-22,90.87041473388672
2014-08-25,91.19149017333984
2014-08-26,91.28328704833984
2014-08-27,91.30158233642578
2014-08-28,91.20066833496094
2014-08-29,91.54013061523438
2014-09-02,91.80619049072266
2014-09-03,91.2649154663086
2014-09-04,91.18234252929688
2014-09-05,91.64105224609375
2014-09-08,91.81537628173828
2014-09-09,91.05388641357422
2014-09-10,91.80619049072266
2014-09-11,91.7327651977539
2014-09-12,91.2649154663086
2014-09-15,90.38417053222656
2014-09-16,91.17317199707031
2014-09-17,91.310791015625
2014-09-18,91.99884796142578
2014-09-19,91.94182586669922
2014-09-22,91.08658599853516
2014-09-23,90.83831787109375
2014-09-24,91.81310272216797
2014-09-25,89.88190460205078
2014-09-26,90.83831787109375
2014-09-29,90.71874237060547
2014-09-30,90.84752655029297
2014-10-01,89.39452362060547
2014-10-02,89.39452362060547
2014-10-03,90.27735900878906
2014-10-06,90.08423614501953
2014-10-07,88.80598449707031
2014-10-08,90.53482818603516
2014-10-09,89.07264709472656
2014-10-10,86.84722900390625
2014-10-13,85.48621368408203
2014-10-14,85.49541473388672
2014-10-15,84.94366455078125
2014-10-16,84.41029357910156
2014-10-17,85.52300262451172
2014-10-20,86.8012466430664
2014-10-21,89.08189392089844
2014-10-22,88.6220474243164
2014-10-23,89.95549011230469
2014-10-24,90.69115447998047
2014-10-27,90.75553131103516
2014-10-28,92.12577819824219
2014-10-29,91.78546905517578
2014-10-30,91.97862243652344
2014-10-31,93.2476806640625
2014-11-03,93.52355194091797
2014-11-04,93.21089172363281
2014-11-05,93.2200698852539
2014-11-06,93.51435089111328
2014-11-07,93.43157196044922
2014-11-10,93.76263427734375
2014-11-11,94.05691528320312
2014-11-12,94.22244262695312
2014-11-13,94.62704467773438
2014-11-14,94.92134857177734
2014-11-17,94.6362533569336
2014-11-18,95.34435272216797
2014-11-19,94.9121322631836
2014-11-20,95.33517456054688
2014-11-21,95.51908111572266
2014-11-24,96.26392364501953
2014-11-25,96.41107177734375
2014-11-26,97.03640747070312
2014-11-28,97.4870376586914
2014-12-01,96.38348388671875
2014-12-02,96.76976013183594
2014-12-03,96.9444580078125
2014-12-04,96.89849090576172
2014-12-05,96.90766143798828
2014-12-08,96.21797180175781
2014-12-09,96.52144622802734
2014-12-10,95.00409698486328
2014-12-11,95.45474243164062
2014-12-12,94.41555786132812
2014-12-15,93.44078063964844
2014-12-16,91.94182586669922
2014-12-17,93.61549377441406
2014-12-18,95.86849975585938
2014-12-19,96.29035186767578
2014-12-22,96.53032684326172
2014-12-23,96.18881225585938
2014-12-24,96.27191162109375
2014-12-26,96.9549331665039
2014-12-29,96.93646240234375
2014-12-30,96.29035186767578
2014-12-31,95.30268096923828
2015-01-02,95.01661682128906
2015-01-05,93.622802734375
2015-01-06,92.36748504638672
2015-01-07,93.55818939208984
2015-01-08,95.34888458251953
2015-01-09,94.7212142944336
2015-01-12,93.73356628417969
2015-01-13,93.70588684082031
2015-01-14,93.18894958496094
2015-01-15,91.97982025146484
2015-01-16,93.05979919433594
2015-01-20,93.79816436767578
2015-01-21,94.27813720703125
2015-01-22,96.0226821899414
2015-01-23,96.23497772216797
2015-01-26,96.12421417236328
2015-01-27,93.63202667236328
2015-01-28,93.15206909179688
2015-01-29,94.04736328125
2015-01-30,93.31819152832031
2015-02-02,94.13047790527344
2015-02-03,95.03507232666016
2015-02-04,94.95195770263672
2015-02-05,95.77344512939453
2015-02-06,95.19194030761719
2015-02-09,94.88735961914062
2015-02-10,96.36419677734375
2015-02-11,96.71492767333984
2015-02-12,97.84107208251953
2015-02-13,98.6810073852539
2015-02-17,98.77330017089844
2015-02-18,98.91178894042969
2015-02-19,99.40095520019531
2015-02-20,100.06554412841797
2015-02-23,100.16705322265625
2015-02-24,100.2409439086914
2015-02-25,99.99169921875
2015-02-26,100.49935913085938
2015-02-27,100.05632019042969
2015-03-02,100.96088409423828
2015-03-03,100.49015045166016
2015-03-04,100.1024398803711
2015-03-05,100.27781677246094
2015-03-06,99.14248657226562
2015-03-09,99.42863464355469
2015-03-10,97.58257293701172
2015-03-11,97.01956176757812
2015-03-12,97.65643310546875
2015-03-13,97.23182678222656
2015-03-16,98.48715209960938
2015-03-17,98.64407348632812
2015-03-18,99.61328125
2015-03-19,99.76094055175781
2015-03-20,100.40667724609375
2015-03-23,100.21240234375
2015-03-24,99.8515853881836
2015-03-25,97.56647491455078
2015-03-26,97.23343658447266
2015-03-27,97.62197875976562
2015-03-30,98.74143981933594
2015-03-31,97.69597625732422
2015-04-01,97.1871566772461
2015-04-02,97.2519302368164
2015-04-06,98.04756927490234
2015-04-07,97.88103485107422
2015-04-08,98.65815734863281
2015-04-09,99.27802276611328
2015-04-10,99.68510437011719
2015-04-13,99.435302734375
2015-04-14,99.14848327636719
2015-04-15,99.76834106445312
2015-04-16,99.62956237792969
2015-04-17,98.0753173828125
2015-04-20,99.54633331298828
2015-04-21,99.97187042236328
2015-04-22,100.5177001953125
2015-04-23,100.89703369140625
2015-04-24,102.26622772216797
2015-04-27,102.00721740722656
2015-04-28,101.80367279052734
2015-04-29,101.1653060913086
2015-04-30,99.5740737915039
2015-05-01,100.88777923583984
2015-05-04,101.05430603027344
2015-05-05,99.40753173828125
2015-05-06,98.7229232788086
2015-05-07,99.31503295898438
2015-05-08,100.55472564697266
2015-05-11,100.16615295410156
2015-05-12,99.71282196044922
2015-05-13,99.9163589477539
2015-05-14,101.37811279296875
2015-05-15,101.37811279296875
2015-05-18,101.82215881347656
2015-05-19,101.71116638183594
2015-05-20,101.77591705322266
2015-05-21,102.30326843261719
2015-05-22,102.20149993896484
2015-05-26,101.02654266357422
2015-05-27,102.65482330322266
2015-05-28,102.42351531982422
2015-05-29,101.81295013427734
2015-06-01,102.15524291992188
2015-06-02,101.83145141601562
2015-06-03,102.13673400878906
2015-06-04,101.35960388183594
2015-06-05,101.11905670166016
2015-06-08,100.0921630859375
2015-06-09,99.92562103271484
2015-06-10,101.29486846923828
2015-06-11,101.44287109375
2015-06-12,100.61024475097656
2015-06-15,100.11064147949219
2015-06-16,100.65647888183594
2015-06-17,100.93404388427734
2015-06-18,102.40503692626953
2015-06-19,101.89872741699219
2015-06-22,102.64981842041016
2015-06-23,102.73328399658203
2015-06-24,102.20472717285156
2015-06-25,102.00072479248047
2015-06-26,101.32383728027344
2015-06-29,98.93146514892578
2015-06-30,99.28380584716797
2015-07-01,100.07200622558594
2015-07-02,100.0998306274414
2015-07-06,99.86798858642578
2015-07-07,100.11834716796875
2015-07-08,98.37506866455078
2015-07-09,98.3194351196289
2015-07-10,99.82164001464844
2015-07-13,101.57418823242188
2015-07-14,102.24183654785156
2015-07-15,102.35310363769531
2015-07-16,103.79964447021484
2015-07-17,105.32965087890625
2015-07-20,105.69129943847656
2015-07-21,105.62641143798828
2015-07-22,104.43019104003906
2015-07-23,104.04076385498047
2015-07-24,103.02074432373047
2015-07-27,102.16765594482422
2015-07-28,103.04857635498047
2015-07-29,103.43802642822266
2015-07-30,103.92948150634766
2015-07-31,103.80890655517578
2015-08-03,103.48435974121094
2015-08-04,103.28965759277344
2015-08-05,104.08712768554688
2015-08-06,102.4179916381836
2015-08-07,102.28819274902344
2015-08-10,103.45654296875
2015-08-11,102.13056182861328
2015-08-12,102.48290252685547
2015-08-13,102.31599426269531
2015-08-14,102.4736557006836
2015-08-17,103.32674407958984
2015-08-18,102.79820251464844
2015-08-19,102.12126922607422
2015-08-20,99.2930908203125
2015-08-21,94.95341491699219
2015-08-24,91.2999267578125
2015-08-25,90.95681762695312
2015-08-26,95.53760528564453
2015-08-27,97.95777893066406
2015-08-28,97.93928527832031
2015-08-31,96.72449493408203
2015-09-01,93.70159149169922
2015-09-02,96.34434509277344
2015-09-03,95.87142944335938
2015-09-04,94.73088836669922
2015-09-08,97.40142822265625
2015-09-09,96.30723571777344
2015-09-10,97.35507202148438
2015-09-11,97.89286804199219
2015-09-14,97.5961685180664
2015-09-15,98.74595642089844
2015-09-16,99.30235290527344
2015-09-17,99.33943176269531
2015-09-18,97.92655944824219
2015-09-21,98.23328399658203
2015-09-22,96.76461029052734
2015-09-23,96.83899688720703
2015-09-24,96.48578643798828
2015-09-25,95.66779327392578
2015-09-28,92.9442367553711
2015-09-29,92.46087646484375
2015-09-30,94.58953094482422
2015-10-01,95.01709747314453
2015-10-02,96.68096160888672
2015-10-05,98.06599426269531
2015-10-06,97.60123443603516
2015-10-07,98.18679809570312
2015-10-08,98.57723999023438
2015-10-09,99.02338409423828
2015-10-12,99.26507568359375
2015-10-13,98.62371826171875
2015-10-14,98.46569061279297
2015-10-15,100.08308410644531
2015-10-16,100.50138092041016
2015-10-19,101.07766723632812
2015-10-20,100.55715942382812
2015-10-21,99.94364929199219
2015-10-22,101.97932434082031
2015-10-23,104.83300018310547
2015-10-26,104.8980712890625
2015-10-27,105.11186218261719
2015-10-28,105.98563385009766
2015-10-29,105.81829833984375
2015-10-30,105.34423065185547
2015-11-02,106.5340805053711
2015-11-03,106.9058837890625
2015-11-04,106.91517639160156
2015-11-05,106.62700653076172
2015-11-06,106.70137023925781
2015-11-09,105.56732940673828
2015-11-10,105.29779052734375
2015-11-11,105.16761016845703
2015-11-12,104.1451187133789
2015-11-13,102.10015869140625
2015-11-16,103.5688247680664
2015-11-17,103.63389587402344
2015-11-18,105.62309265136719
2015-11-19,105.69745635986328
2015-11-20,106.41319274902344
2015-11-23,106.10647583007812
2015-11-24,106.01350402832031
2015-11-25,106.10647583007812
2015-11-27,106.25518035888672
2015-11-30,105.98563385009766
2015-12-01,107.04529571533203
2015-12-02,106.38529968261719
2015-12-03,104.58204650878906
2015-12-04,107.02670288085938
2015-12-07,106.54335021972656
2015-12-08,106.55264282226562
2015-12-09,104.93524169921875
2015-12-10,105.40930938720703
2015-12-11,102.98320007324219
2015-12-14,103.76399993896484
2015-12-15,104.39612579345703
2015-12-16,105.94843292236328
2015-12-17,104.40541076660156
2015-12-18,102.40267944335938
2015-12-21,103.54016876220703
2015-12-22,104.22078704833984
2015-12-23,104.99465942382812
2015-12-24,104.97602081298828
2015-12-28,104.92005920410156
2015-12-29,106.57037353515625
2015-12-30,105.61005401611328
2015-12-31,104.29537963867188
2016-01-04,102.09500122070312
2016-01-05,101.9178237915039
2016-01-06,100.9388427734375
2016-01-07,97.77810668945312
2016-01-08,96.97624969482422
2016-01-11,97.27458953857422
2016-01-12,98.40278625488281
2016-01-13,95.00892639160156
2016-01-14,97.03218841552734
2016-01-15,94.02059936523438
2016-01-19,94.22576141357422
2016-01-20,93.93670654296875
2016-01-21,94.02994537353516
2016-01-22,96.75247192382812
2016-01-25,95.31661224365234
2016-01-26,96.17443084716797
2016-01-27,93.7781982421875
2016-01-28,95.10218811035156
2016-01-29,97.08812713623047
2016-02-01,97.3492202758789
2016-02-02,95.24201965332031
2016-02-03,94.78514099121094
2016-02-04,94.77583312988281
2016-02-05,91.48458862304688
2016-02-08,90.08599090576172
2016-02-09,89.80628967285156
2016-02-10,90.15127563476562
2016-02-11,90.02073669433594
2016-02-12,91.39131164550781
2016-02-16,93.45187377929688
2016-02-17,95.56837463378906
2016-02-18,94.47750091552734
2016-02-19,94.75719451904297
2016-02-22,96.2956314086914
2016-02-23,94.7105941772461
2016-02-24,95.614990234375
2016-02-25,96.55669403076172
2016-02-26,96.43548583984375
2016-02-29,95.56837463378906
2016-03-01,98.63587951660156
2016-03-02,98.67318725585938
2016-03-03,98.4866714477539
2016-03-04,98.52398681640625
2016-03-07,97.91793060302734
2016-03-08,97.10678100585938
2016-03-09,97.73149108886719
2016-03-10,97.58229064941406
2016-03-11,99.2885513305664
2016-03-14,99.45634460449219
2016-03-15,99.41907501220703
2016-03-16,100.30482482910156
2016-03-17,100.24889373779297
2016-03-18,100.4059829711914
2016-03-21,100.79873657226562
2016-03-22,101.10733032226562
2016-03-23,100.27509307861328
2016-03-24,100.30313873291016
2016-03-28,100.16284942626953
2016-03-29,101.77130889892578
2016-03-30,102.26691436767578
2016-03-31,102.1172866821289
2016-04-01,103.2020492553711
2016-04-04,102.80931091308594
2016-04-05,101.81804656982422
2016-04-06,103.491943359375
2016-04-07,102.00507354736328
2016-04-08,101.93025207519531
2016-04-11,101.55622863769531
2016-04-12,102.4072036743164
2016-04-13,103.7164077758789
2016-04-14,103.72571563720703
2016-04-15,103.4638900756836
2016-04-18,104.01561737060547
2016-04-19,103.3797378540039
2016-04-20,103.4638900756836
2016-04-21,103.47325134277344
2016-04-22,101.91159057617188
2016-04-25,101.91159057617188
2016-04-26,101.41594696044922
2016-04-27,100.60237884521484
2016-04-28,99.38667297363281
2016-04-29,98.86299896240234
2016-05-02,99.79814910888672
2016-05-03,98.87235260009766
2016-05-04,98.2364730834961
2016-05-05,98.20838928222656
2016-05-06,98.73209381103516
2016-05-09,99.01262664794922
2016-05-10,100.36859893798828
2016-05-11,99.46147918701172
2016-05-12,99.02198028564453
2016-05-13,98.65727996826172
2016-05-16,99.89165496826172
2016-05-17,98.63858795166016
2016-05-18,98.99392700195312
2016-05-19,98.47962188720703
2016-05-20,99.56439971923828
2016-05-23,99.4334487915039
2016-05-24,101.42529296875
2016-05-25,102.1546859741211
2016-05-26,102.45394134521484
2016-05-27,102.98697662353516
2016-05-31,103.18333435058594
2016-06-01,103.19268035888672
2016-06-02,103.40780639648438
2016-06-03,102.92151641845703
2016-06-06,103.29554748535156
2016-06-07,103.03372192382812
2016-06-08,103.21141052246094
2016-06-09,103.0430908203125
2016-06-10,101.87415313720703
2016-06-13,101.023193359375
2016-06-14,101.023193359375
2016-06-15,100.73326110839844
2016-06-16,101.03253936767578
2016-06-17,99.84832000732422
2016-06-20,100.47653198242188
2016-06-21,100.79531860351562
2016-06-22,100.55152130126953
2016-06-23,101.986083984375
2016-06-24,97.78549194335938
2016-06-27,95.84461212158203
2016-06-28,97.94490051269531
2016-06-29,99.6795425415039
2016-06-30,100.83280944824219
2016-07-01,101.3391342163086
2016-07-05,100.72029876708984
2016-07-06,101.54539489746094
2016-07-07,101.84544372558594
2016-07-08,103.42070007324219
2016-07-11,104.01136779785156
2016-07-12,104.53643798828125
2016-07-13,104.28327178955078
2016-07-14,104.99590301513672
2016-07-15,104.82710266113281
2016-07-18,105.52094268798828
2016-07-19,105.13652801513672
2016-07-20,106.3648452758789
2016-07-21,106.12104034423828
2016-07-22,106.56175994873047
2016-07-25,106.57110595703125
2016-07-26,106.6930160522461
2016-07-27,107.43373107910156
2016-07-28,107.80877685546875
2016-07-29,108.04319763183594
2016-08-01,108.61514282226562
2016-08-02,107.7900619506836
2016-08-03,108.14632415771484
2016-08-04,108.45574951171875
2016-08-05,109.49652099609375
2016-08-08,109.37464141845703
2016-08-09,109.62781524658203
2016-08-10,109.34650421142578
2016-08-11,109.8153305053711
2016-08-12,109.89031219482422
2016-08-15,110.35913848876953
2016-08-16,109.74971008300781
2016-08-17,109.94658660888672
2016-08-18,109.97470092773438
2016-08-19,109.94658660888672
2016-08-22,110.03095245361328
2016-08-23,110.22786712646484
2016-08-24,109.51527404785156
2016-08-25,109.33712005615234
2016-08-26,109.49652099609375
2016-08-29,109.64654541015625
2016-08-30,109.2902603149414
2016-08-31,109.17772674560547
2016-09-01,109.45903015136719
2016-09-02,109.8153305053711
2016-09-06,110.4997787475586
2016-09-07,110.56541442871094
2016-09-08,109.91846466064453
2016-09-09,107.1524429321289
2016-09-12,109.07456970214844
2016-09-13,108.09944915771484
2016-09-14,108.61514282226562
2016-09-15,110.30289459228516
2016-09-16,110.25023651123047
